ID,Date,Category,Invoice Number,Product Code,Customer Code,Destenation,QTY,Total Price
2533505,23/08/2021,Category7,71,30006002,21,IRQ,500,2820.5415
2533506,23/08/2021,Category7,71,30006004,21,IRQ,500,2820.5415
2533507,23/08/2021,Category7,71,30006003,21,IRQ,1800,10153.9494
2533508,23/08/2021,Category5,71,30011019,21,IRQ,300,2256.4332
2533509,23/08/2021,Category8,71,30009011,21,IRQ,130,2095.2594
2533510,23/08/2021,Category7,72,30006023,21,IRQ,200,1907.2233
2533511,23/08/2021,Category7,72,30006002,21,IRQ,500,2820.5415
2533512,23/08/2021,Category7,72,30006004,21,IRQ,500,2820.5415
2533513,23/08/2021,Category7,72,30006003,21,IRQ,1800,10153.9494
2533514,23/08/2021,Category5,72,30011019,21,IRQ,300,2256.4332
2533515,23/08/2021,Category8,72,30009011,21,IRQ,130,2095.2594
2533516,23/08/2021,Category4,73,30001288,7,IRQ,60,457.733592
2533517,23/08/2021,Category4,73,30001285,7,IRQ,60,457.733592
2533518,23/08/2021,Category4,73,30001284,7,IRQ,60,457.733592
2533519,23/08/2021,Category4,73,30001283,7,IRQ,60,457.733592
2533520,23/08/2021,Category4,73,30001282,7,IRQ,60,457.733592
2533521,23/08/2021,Category4,73,30001281,7,IRQ,60,457.733592
2533522,23/08/2021,Category4,73,30001311,7,IRQ,1000,29548.53
2533523,23/08/2021,Category4,73,30001294,7,IRQ,20,886.4559
2533524,23/08/2021,Category4,73,30001296,7,IRQ,20,886.4559
2533525,23/08/2021,Category4,73,30001293,7,IRQ,20,886.4559
2533526,23/08/2021,Category4,73,30001295,7,IRQ,20,886.4559
2533527,23/08/2021,Category8,73,30009017,7,IRQ,25,208.182825
2533528,23/08/2021,Category8,73,30009016,7,IRQ,25,208.182825
2533529,23/08/2021,Category8,73,30009007,7,IRQ,30,228.866796
2533530,23/08/2021,Category5,73,30011006,7,IRQ,325,3378.605783
2533531,23/08/2021,Category8,73,30009011,7,IRQ,425,7603.374015
2533532,23/08/2021,Category4,73,30001287,7,IRQ,60,457.733592
2533533,23/08/2021,Category4,73,30001286,7,IRQ,60,457.733592
2533534,23/08/2021,Category7,74,30006023,605,AUS,660,5850.60894
2533535,23/08/2021,Category7,74,30006023,605,AUS,660,5850.60894
2533536,23/08/2021,Category7,74,30006023,605,AUS,480,4254.98832
2533537,23/08/2021,Category7,74,30006030,605,AUS,200,1412.95698
2533538,23/08/2021,Category7,75,30006023,19,IRQ,1646,15696.44776
2533539,23/08/2021,Category7,75,30006002,19,IRQ,700,3948.7581
2533540,23/08/2021,Category7,75,30006004,19,IRQ,1200,6769.2996
2533541,23/08/2021,Category7,75,30006003,19,IRQ,2000,11282.166
2533542,23/08/2021,Category2,75,30001400,19,IRQ,25,221.613975
2533543,23/08/2021,Category2,75,30001399,19,IRQ,25,221.613975
2533544,23/08/2021,Category2,75,30001398,19,IRQ,25,221.613975
2533545,23/08/2021,Category2,75,30001397,19,IRQ,25,221.613975
2533546,24/08/2021,Category7,76,30006037,7,IRQ,175,1034.036465
2533547,24/08/2021,Category7,76,30006002,7,IRQ,100,571.8174
2533548,24/08/2021,Category7,76,30006004,7,IRQ,375,2144.31525
2533549,24/08/2021,Category7,76,30006003,7,IRQ,375,2144.31525
2533550,24/08/2021,Category4,76,30001293,7,IRQ,15,673.92765
2533551,24/08/2021,Category4,76,30001295,7,IRQ,15,673.92765
2533552,24/08/2021,Category4,76,30001311,7,IRQ,200,5990.468
2533553,24/08/2021,Category8,76,30009011,7,IRQ,250,4533.6951
2533554,24/08/2021,Category5,76,30011006,7,IRQ,250,2634.44445
2533555,24/08/2021,Category8,76,30009007,7,IRQ,100,773.31496
2533556,24/08/2021,Category8,76,30009016,7,IRQ,100,844.1114
2533557,24/08/2021,Category4,76,30001326,7,IRQ,40,411.708528
2533558,24/08/2021,Category4,76,30001307,7,IRQ,40,613.206088
2533559,24/08/2021,Category4,76,30001282,7,IRQ,150,1159.97244
2533560,24/08/2021,Category4,76,30001281,7,IRQ,200,1546.62992
2533561,24/08/2021,Category4,76,30001304,7,IRQ,40,613.206088
2533562,24/08/2021,Category4,76,30001306,7,IRQ,40,613.206088
2533563,24/08/2021,Category4,76,30001310,7,IRQ,50,766.50761
2533564,24/08/2021,Category4,76,30001309,7,IRQ,50,766.50761
2533565,24/08/2021,Category4,76,30001305,7,IRQ,50,766.50761
2533566,24/08/2021,Category4,76,30001308,7,IRQ,40,613.206088
2533567,24/08/2021,Category4,76,30001287,7,IRQ,75,579.98622
2533568,24/08/2021,Category4,76,30001286,7,IRQ,75,579.98622
2533569,24/08/2021,Category4,76,30001288,7,IRQ,125,966.6437
2533570,24/08/2021,Category4,76,30001285,7,IRQ,125,966.6437
2533571,24/08/2021,Category4,76,30001284,7,IRQ,125,966.6437
2533572,24/08/2021,Category4,76,30001283,7,IRQ,175,1353.30118
2533573,28/08/2021,Category6,77,30002151,7,IRQ,5,252.806268
2533574,28/08/2021,Category6,77,30002153,7,IRQ,5,252.806268
2533575,28/08/2021,Category6,77,30002160,7,IRQ,5,252.806268
2533576,28/08/2021,Category8,77,30009007,7,IRQ,75,593.03673
2533577,28/08/2021,Category5,77,30011006,7,IRQ,350,3771.212445
2533578,28/08/2021,Category4,77,30001294,7,IRQ,50,2296.97325
2533579,28/08/2021,Category4,77,30001296,7,IRQ,50,2296.97325
2533580,28/08/2021,Category4,77,30001311,7,IRQ,500,15313.155
2533581,28/08/2021,Category7,77,30006037,7,IRQ,300,1812.52071
2533582,28/08/2021,Category7,77,30006002,7,IRQ,175,1023.197175
2533583,28/08/2021,Category7,77,30006004,7,IRQ,525,3069.591525
2533584,28/08/2021,Category7,77,30006003,7,IRQ,525,3069.591525
2533585,28/08/2021,Category4,77,30001316,7,IRQ,50,526.21569
2533586,28/08/2021,Category4,77,30001326,7,IRQ,50,526.21569
2533587,28/08/2021,Category4,77,30001321,7,IRQ,50,526.21569
2533588,28/08/2021,Category4,77,30001313,7,IRQ,50,526.21569
2533589,28/08/2021,Category4,77,30001286,7,IRQ,75,593.03673
2533590,28/08/2021,Category4,77,30001287,7,IRQ,75,593.03673
2533591,28/08/2021,Category4,77,30001284,7,IRQ,75,593.03673
2533592,28/08/2021,Category4,77,30001282,7,IRQ,75,593.03673
2533593,28/08/2021,Category6,77,30002154,7,IRQ,5,252.806268
2533594,29/08/2021,Category7,78,30006004,35,PAK,1650,8807.616675
2533595,29/08/2021,Category7,78,30006003,35,PAK,1650,8807.616675
2533596,29/08/2021,Category7,78,30006002,35,PAK,500,2668.97475
2533597,29/08/2021,Category8,78,30009007,35,PAK,20,155.484888
2533598,29/08/2021,Category8,78,30009020,35,PAK,25,194.35611
2533599,29/08/2021,Category5,78,30011019,35,PAK,25,198.462225
2533600,29/08/2021,Category4,78,30001280,35,PAK,60,1264.68342
2533601,29/08/2021,Category4,78,30001279,35,PAK,40,843.12228
2533602,29/08/2021,Category4,78,30001278,35,PAK,40,843.12228
2533603,29/08/2021,Category7,79,30006004,35,PAK,1500,8006.92425
2533604,29/08/2021,Category7,79,30006003,35,PAK,1500,8006.92425
2533605,29/08/2021,Category7,79,30006002,35,PAK,500,2668.97475
2533606,29/08/2021,Category8,79,30009007,35,PAK,65,505.325886
2533607,29/08/2021,Category8,79,30009020,35,PAK,70,544.197108
2533608,29/08/2021,Category5,79,30011019,35,PAK,45,357.232005
2533609,29/08/2021,Category4,79,30001280,35,PAK,50,1053.90285
2533610,29/08/2021,Category4,79,30001279,35,PAK,50,1053.90285
2533611,29/08/2021,Category4,79,30001278,35,PAK,50,1053.90285
2533612,01/09/2021,Category4,80,30001304,7,IRQ,60,900.635604
2533613,01/09/2021,Category4,80,30001306,7,IRQ,40,600.423736
2533614,01/09/2021,Category4,80,30001307,7,IRQ,40,600.423736
2533615,01/09/2021,Category4,80,30001308,7,IRQ,60,900.635604
2533616,01/09/2021,Category4,80,30001317,7,IRQ,70,705.471228
2533617,01/09/2021,Category4,80,30001316,7,IRQ,90,907.034436
2533618,01/09/2021,Category4,80,30001321,7,IRQ,60,604.689624
2533619,01/09/2021,Category4,80,30001326,7,IRQ,40,403.126416
2533620,01/09/2021,Category2,80,30001342,7,IRQ,40,565.23016
2533621,01/09/2021,Category2,80,30001341,7,IRQ,50,706.5377
2533622,01/09/2021,Category2,80,30001340,7,IRQ,40,565.23016
2533623,01/09/2021,Category8,80,30009017,7,IRQ,100,826.5158
2533624,01/09/2021,Category8,80,30009011,7,IRQ,550,9766.21734
2533625,01/09/2021,Category7,80,30006003,7,IRQ,750,4199.2335
2533626,01/09/2021,Category4,80,30001287,7,IRQ,150,1135.79268
2533627,01/09/2021,Category4,80,30001286,7,IRQ,150,1135.79268
2533628,01/09/2021,Category4,80,30001288,7,IRQ,150,1135.79268
2533629,01/09/2021,Category4,80,30001285,7,IRQ,150,1135.79268
2533630,01/09/2021,Category4,80,30001284,7,IRQ,150,1135.79268
2533631,01/09/2021,Category4,80,30001283,7,IRQ,150,1135.79268
2533632,01/09/2021,Category4,80,30001282,7,IRQ,150,1135.79268
2533633,01/09/2021,Category4,80,30001281,7,IRQ,150,1135.79268
2533634,01/09/2021,Category4,80,30001305,7,IRQ,50,750.52967
2533635,01/09/2021,Category4,80,30001309,7,IRQ,50,750.52967
2533636,01/09/2021,Category4,80,30001310,7,IRQ,100,1501.05934
2533637,01/09/2021,Category7,81,30006023,603,AZE,350,3881.95808
2533638,01/09/2021,Category9,81,30007004,603,AZE,150,2599.5255
2533639,01/09/2021,Category9,81,30007003,603,AZE,200,5865.596
2533640,01/09/2021,Category7,81,30006003,603,AZE,3570,20559.44722
2533641,05/09/2021,Category4,82,30001372,21,IRQ,100,507.0511
2533642,05/09/2021,Category4,82,30001371,21,IRQ,100,507.0511
2533643,05/09/2021,Category4,82,30001370,21,IRQ,100,507.0511
2533644,05/09/2021,Category4,82,30001369,21,IRQ,100,507.0511
2533645,05/09/2021,Category4,82,30001318,21,IRQ,60,826.226424
2533646,05/09/2021,Category4,82,30001315,21,IRQ,60,826.226424
2533647,05/09/2021,Category4,82,30001333,21,IRQ,60,826.226424
2533648,05/09/2021,Category4,82,30001320,21,IRQ,60,826.226424
2533649,05/09/2021,Category4,82,30001319,21,IRQ,60,826.226424
2533650,05/09/2021,Category4,82,30001311,21,IRQ,400,11742.236
2533651,05/09/2021,Category5,82,30011019,21,IRQ,700,5230.6324
2533652,05/09/2021,Category8,82,30009011,21,IRQ,300,4803.642
2533653,05/09/2021,Category2,82,30001400,21,IRQ,200,1761.3354
2533654,05/09/2021,Category2,82,30001399,21,IRQ,200,1761.3354
2533655,05/09/2021,Category2,82,30001398,21,IRQ,200,1761.3354
2533656,05/09/2021,Category2,82,30001397,21,IRQ,200,1761.3354
2533657,05/09/2021,Category4,82,30001375,21,IRQ,100,507.0511
2533658,05/09/2021,Category4,82,30001374,21,IRQ,100,507.0511
2533659,05/09/2021,Category4,82,30001376,21,IRQ,100,507.0511
2533660,05/09/2021,Category4,82,30001373,21,IRQ,100,507.0511
2533661,05/09/2021,Category7,83,30006004,35,PAK,900,4683.55095
2533662,05/09/2021,Category7,83,30006003,35,PAK,900,4683.55095
2533663,05/09/2021,Category7,83,30006002,35,PAK,500,2601.97275
2533664,05/09/2021,Category2,84,30001339,36,FIN,10,133.4345
2533665,05/09/2021,Category2,84,30001342,36,FIN,5,73.388975
2533666,05/09/2021,Category2,84,30001389,36,FIN,5,73.388975
2533667,05/09/2021,Category2,84,30001341,36,FIN,5,73.388975
2533668,05/09/2021,Category2,84,30001340,36,FIN,5,73.388975
2533669,05/09/2021,Category5,84,30011022,36,FIN,5,80.0607
2533670,05/09/2021,Category8,84,30009017,36,FIN,5,45.5011645
2533671,05/09/2021,Category8,84,30009016,36,FIN,5,45.5011645
2533672,05/09/2021,Category8,84,30009007,36,FIN,5,41.6849378
2533673,05/09/2021,Category8,84,30009020,36,FIN,5,41.6849378
2533674,05/09/2021,Category8,84,30009011,36,FIN,9,160.922007
2533675,05/09/2021,Category4,84,30001310,36,FIN,5,80.0607
2533676,05/09/2021,Category4,84,30001304,36,FIN,5,80.0607
2533677,05/09/2021,Category4,84,30001297,36,FIN,5,60.045525
2533678,05/09/2021,Category4,84,30001300,36,FIN,5,60.045525
2533679,05/09/2021,Category4,84,30001298,36,FIN,5,60.045525
2533680,05/09/2021,Category4,84,30001327,36,FIN,5,60.045525
2533681,05/09/2021,Category4,84,30001303,36,FIN,5,60.045525
2533682,05/09/2021,Category4,84,30001302,36,FIN,10,120.09105
2533683,05/09/2021,Category4,84,30001346,36,FIN,10,120.09105
2533684,05/09/2021,Category4,84,30001301,36,FIN,10,120.09105
2533685,05/09/2021,Category4,84,30001299,36,FIN,5,60.045525
2533686,05/09/2021,Category4,84,30001343,36,FIN,5,46.702075
2533687,05/09/2021,Category4,84,30001332,36,FIN,5,46.702075
2533688,05/09/2021,Category4,84,30001331,36,FIN,5,46.702075
2533689,05/09/2021,Category4,84,30001330,36,FIN,5,46.702075
2533690,05/09/2021,Category4,84,30001329,36,FIN,5,46.702075
2533691,05/09/2021,Category4,84,30001328,36,FIN,5,46.702075
2533692,05/09/2021,Category4,84,30001305,36,FIN,5,80.0607
2533693,05/09/2021,Category4,84,30001306,36,FIN,5,80.0607
2533694,05/09/2021,Category4,84,30001309,36,FIN,5,80.0607
2533695,05/09/2021,Category4,84,30001307,36,FIN,5,80.0607
2533696,05/09/2021,Category4,84,30001308,36,FIN,5,80.0607
2533697,05/09/2021,Category6,84,30002127,36,FIN,1,49.370765
2533698,05/09/2021,Category6,84,30002126,36,FIN,1,49.370765
2533699,05/09/2021,Category6,84,30002125,36,FIN,1,49.370765
2533700,05/09/2021,Category6,84,30002124,36,FIN,1,49.370765
2533701,05/09/2021,Category6,84,30002123,36,FIN,1,49.370765
2533702,05/09/2021,Category6,84,30002136,36,FIN,1,49.370765
2533703,05/09/2021,Category6,84,30002122,36,FIN,1,49.370765
2533704,05/09/2021,Category4,84,30001334,36,FIN,1,25.352555
2533705,05/09/2021,Category4,84,30001291,36,FIN,1,25.352555
2533706,05/09/2021,Category4,84,30001289,36,FIN,2,50.70511
2533707,05/09/2021,Category4,84,30001357,36,FIN,5,46.702075
2533708,05/09/2021,Category6,84,30002169,36,FIN,2,98.74153
2533709,05/09/2021,Category6,84,30002164,36,FIN,1,49.370765
2533710,05/09/2021,Category6,84,30002133,36,FIN,1,49.370765
2533711,05/09/2021,Category6,84,30002137,36,FIN,1,49.370765
2533712,05/09/2021,Category6,84,30002132,36,FIN,1,49.370765
2533713,05/09/2021,Category6,84,30002131,36,FIN,1,49.370765
2533714,05/09/2021,Category6,84,30002130,36,FIN,1,49.370765
2533715,05/09/2021,Category6,84,30002167,36,FIN,1,49.370765
2533716,05/09/2021,Category6,84,30002129,36,FIN,1,49.370765
2533717,05/09/2021,Category6,84,30002128,36,FIN,1,49.370765
2533718,05/09/2021,Category6,84,30002138,36,FIN,1,49.370765
2533719,05/09/2021,Category7,84,30006002,36,FIN,5,33.358625
2533720,05/09/2021,Category7,84,30006004,36,FIN,5,33.358625
2533721,05/09/2021,Category7,84,30006003,36,FIN,5,33.358625
2533722,05/09/2021,Category6,84,30002135,36,FIN,1,49.370765
2533723,05/09/2021,Category6,84,30002134,36,FIN,1,49.370765
2533724,05/09/2021,Category6,84,30002170,36,FIN,1,49.370765
2533725,06/09/2021,Category4,85,30001284,7,IRQ,50,378.95398
2533726,06/09/2021,Category4,85,30001283,7,IRQ,60,454.744776
2533727,06/09/2021,Category4,85,30001282,7,IRQ,100,757.90796
2533728,06/09/2021,Category4,85,30001281,7,IRQ,75,568.43097
2533729,06/09/2021,Category8,85,30009011,7,IRQ,50,888.67377
2533730,06/09/2021,Category5,85,30011006,7,IRQ,250,2581.957575
2533731,06/09/2021,Category8,85,30009017,7,IRQ,25,206.823475
2533732,06/09/2021,Category8,85,30009016,7,IRQ,25,206.823475
2533733,06/09/2021,Category8,85,30009007,7,IRQ,50,378.95398
2533734,06/09/2021,Category7,85,30006002,7,IRQ,100,560.4249
2533735,06/09/2021,Category7,85,30006004,7,IRQ,330,1849.40217
2533736,06/09/2021,Category7,85,30006003,7,IRQ,750,4203.18675
2533737,06/09/2021,Category4,85,30001311,7,IRQ,800,23484.472
2533738,06/09/2021,Category4,85,30001305,7,IRQ,20,300.494494
2533739,06/09/2021,Category4,85,30001306,7,IRQ,20,300.494494
2533740,06/09/2021,Category4,85,30001309,7,IRQ,20,300.494494
2533741,06/09/2021,Category4,85,30001307,7,IRQ,20,300.494494
2533742,06/09/2021,Category4,85,30001308,7,IRQ,20,300.494494
2533743,06/09/2021,Category4,85,30001310,7,IRQ,20,300.494494
2533744,06/09/2021,Category4,85,30001304,7,IRQ,20,300.494494
2533745,06/09/2021,Category4,85,30001287,7,IRQ,50,378.95398
2533746,06/09/2021,Category4,85,30001286,7,IRQ,50,378.95398
2533747,06/09/2021,Category4,85,30001288,7,IRQ,50,378.95398
2533748,06/09/2021,Category4,85,30001285,7,IRQ,50,378.95398
2533749,06/09/2021,Category7,86,30006023,603,AZE,500,5550.8752
2533750,06/09/2021,Category7,87,30006003,603,AZE,3002,17304.63994
2533751,06/09/2021,Category4,87,30001314,603,AZE,150,3718.819515
2533752,06/09/2021,Category8,87,30009011,603,AZE,300,5284.0062
2533753,06/09/2021,Category7,88,30006002,21,IRQ,600,3362.5494
2533754,06/09/2021,Category7,88,30006004,21,IRQ,1200,6725.0988
2533755,06/09/2021,Category7,88,30006003,21,IRQ,2200,12329.3478
2533756,06/09/2021,Category7,89,30006023,21,IRQ,1800,17052.9291
2533757,15/09/2021,Category7,90,30006022,604,DJI,47,977.362932
2533758,15/09/2021,Category7,91,30006040,604,DJI,70,1455.64692
2533759,15/09/2021,Category7,91,30006020,604,DJI,70,1455.64692
2533760,15/09/2021,Category7,91,30006022,604,DJI,620,12892.87272
2533761,15/09/2021,Category7,92,30006002,21,IRQ,600,3359.1852
2533762,15/09/2021,Category7,92,30006004,21,IRQ,1200,6718.3704
2533763,15/09/2021,Category7,92,30006003,21,IRQ,2200,12317.0124
2533764,15/09/2021,Category7,93,30006037,7,IRQ,100,578.52634
2533765,15/09/2021,Category8,93,30009007,7,IRQ,200,1514.29936
2533766,15/09/2021,Category5,93,30011006,7,IRQ,450,4642.87383
2533767,15/09/2021,Category4,93,30001296,7,IRQ,25,1099.73325
2533768,15/09/2021,Category4,93,30001293,7,IRQ,25,1099.73325
2533769,15/09/2021,Category4,93,30001311,7,IRQ,750,21994.665
2533770,15/09/2021,Category7,93,30006002,7,IRQ,300,1679.5926
2533771,15/09/2021,Category7,93,30006004,7,IRQ,850,4758.8457
2533772,15/09/2021,Category7,94,30006004,7,IRQ,400,2239.4568
2533773,15/09/2021,Category7,94,30006003,7,IRQ,400,2239.4568
2533774,15/09/2021,Category4,94,30001305,7,IRQ,60,900.581556
2533775,15/09/2021,Category4,94,30001306,7,IRQ,60,900.581556
2533776,15/09/2021,Category4,94,30001309,7,IRQ,60,900.581556
2533777,15/09/2021,Category4,94,30001307,7,IRQ,60,900.581556
2533778,15/09/2021,Category4,94,30001308,7,IRQ,60,900.581556
2533779,15/09/2021,Category4,94,30001310,7,IRQ,80,1200.775408
2533780,15/09/2021,Category4,94,30001304,7,IRQ,60,900.581556
2533781,15/09/2021,Category4,94,30001311,7,IRQ,1100,32258.842
2533782,15/09/2021,Category4,94,30001281,7,IRQ,50,378.57484
2533783,15/09/2021,Category2,94,30001342,7,IRQ,40,565.19624
2533784,15/09/2021,Category2,94,30001341,7,IRQ,25,353.24765
2533785,15/09/2021,Category2,94,30001340,7,IRQ,25,353.24765
2533786,15/09/2021,Category4,94,30001321,7,IRQ,25,251.93889
2533787,15/09/2021,Category4,94,30001326,7,IRQ,25,251.93889
2533788,15/09/2021,Category4,94,30001313,7,IRQ,25,251.93889
2533789,15/09/2021,Category4,94,30001316,7,IRQ,25,251.93889
2533790,15/09/2021,Category4,94,30001317,7,IRQ,25,251.93889
2533791,15/09/2021,Category7,94,30006002,7,IRQ,100,559.8642
2533792,15/09/2021,Category4,94,30001287,7,IRQ,50,378.57484
2533793,15/09/2021,Category4,94,30001286,7,IRQ,50,378.57484
2533794,15/09/2021,Category4,94,30001288,7,IRQ,50,378.57484
2533795,15/09/2021,Category4,94,30001285,7,IRQ,50,378.57484
2533796,15/09/2021,Category4,94,30001284,7,IRQ,50,378.57484
2533797,15/09/2021,Category4,94,30001283,7,IRQ,100,757.14968
2533798,15/09/2021,Category4,94,30001282,7,IRQ,100,757.14968
2533799,15/09/2021,Category4,95,30001283,7,IRQ,100,757.14968
2533800,15/09/2021,Category4,95,30001282,7,IRQ,100,757.14968
2533801,15/09/2021,Category4,95,30001281,7,IRQ,100,757.14968
2533802,15/09/2021,Category4,95,30001321,7,IRQ,40,403.102224
2533803,15/09/2021,Category4,95,30001326,7,IRQ,40,403.102224
2533804,15/09/2021,Category4,95,30001313,7,IRQ,40,403.102224
2533805,15/09/2021,Category4,95,30001316,7,IRQ,40,403.102224
2533806,15/09/2021,Category4,95,30001317,7,IRQ,40,403.102224
2533807,15/09/2021,Category4,95,30001311,7,IRQ,850,24927.287
2533808,15/09/2021,Category4,95,30001294,7,IRQ,20,879.7866
2533809,15/09/2021,Category4,95,30001296,7,IRQ,20,879.7866
2533810,15/09/2021,Category4,95,30001293,7,IRQ,20,879.7866
2533811,15/09/2021,Category4,95,30001295,7,IRQ,20,879.7866
2533812,15/09/2021,Category8,95,30009017,7,IRQ,30,247.93986
2533813,15/09/2021,Category8,95,30009016,7,IRQ,30,247.93986
2533814,15/09/2021,Category8,95,30009007,7,IRQ,30,227.144904
2533815,15/09/2021,Category5,95,30011006,7,IRQ,300,3095.24922
2533816,15/09/2021,Category8,95,30009011,7,IRQ,75,1331.67699
2533817,15/09/2021,Category7,95,30006002,7,IRQ,50,279.9321
2533818,15/09/2021,Category7,95,30006004,7,IRQ,350,1959.5247
2533819,15/09/2021,Category7,95,30006003,7,IRQ,325,1819.55865
2533820,15/09/2021,Category4,95,30001287,7,IRQ,100,757.14968
2533821,15/09/2021,Category4,95,30001286,7,IRQ,100,757.14968
2533822,15/09/2021,Category4,95,30001288,7,IRQ,100,757.14968
2533823,15/09/2021,Category4,95,30001285,7,IRQ,100,757.14968
2533824,15/09/2021,Category4,95,30001284,7,IRQ,100,757.14968
2533825,18/09/2021,Category4,96,30001308,7,IRQ,60,907.71927
2533826,18/09/2021,Category4,96,30001310,7,IRQ,75,1134.649088
2533827,18/09/2021,Category4,96,30001304,7,IRQ,60,907.71927
2533828,18/09/2021,Category4,96,30001287,7,IRQ,100,763.1506
2533829,18/09/2021,Category4,96,30001286,7,IRQ,100,763.1506
2533830,18/09/2021,Category4,96,30001288,7,IRQ,100,763.1506
2533831,18/09/2021,Category4,96,30001285,7,IRQ,100,763.1506
2533832,18/09/2021,Category4,96,30001284,7,IRQ,100,763.1506
2533833,18/09/2021,Category4,96,30001283,7,IRQ,100,763.1506
2533834,18/09/2021,Category4,96,30001282,7,IRQ,100,763.1506
2533835,18/09/2021,Category4,96,30001281,7,IRQ,100,763.1506
2533836,18/09/2021,Category2,96,30001341,7,IRQ,60,854.5137
2533837,18/09/2021,Category8,96,30009007,7,IRQ,60,457.89036
2533838,18/09/2021,Category8,96,30009017,7,IRQ,75,624.762375
2533839,18/09/2021,Category8,96,30009016,7,IRQ,60,499.8099
2533840,18/09/2021,Category8,96,30009011,7,IRQ,300,5368.9257
2533841,18/09/2021,Category7,96,30006002,7,IRQ,400,2257.206
2533842,18/09/2021,Category7,96,30006003,7,IRQ,1200,6771.618
2533843,18/09/2021,Category2,96,30001342,7,IRQ,65,925.723175
2533844,18/09/2021,Category4,96,30001306,7,IRQ,40,605.14618
2533845,18/09/2021,Category4,96,30001309,7,IRQ,50,756.432725
2533846,18/09/2021,Category4,96,30001305,7,IRQ,70,1059.005815
2533847,18/09/2021,Category7,97,30006003,603,AZE,1181,6854.812164
2533848,18/09/2021,Category8,97,30009011,603,AZE,500,8867.595
2533849,18/09/2021,Category4,97,30001350,603,AZE,500,11151.6725
2533850,18/09/2021,Category7,98,30006003,603,AZE,1998,11596.87951
2533851,18/09/2021,Category7,99,30006023,19,IRQ,1412,13469.60809
2533852,18/09/2021,Category7,100,30006002,19,IRQ,700,3950.1105
2533853,18/09/2021,Category7,100,30006004,19,IRQ,1200,6771.618
2533854,18/09/2021,Category7,100,30006003,19,IRQ,2100,11850.3315
2533855,22/09/2021,Category4,101,30001313,7,IRQ,20,201.3228
2533856,22/09/2021,Category4,101,30001316,7,IRQ,20,201.3228
2533857,22/09/2021,Category4,101,30001317,7,IRQ,20,201.3228
2533858,22/09/2021,Category4,101,30001287,7,IRQ,40,302.5168
2533859,22/09/2021,Category4,101,30001286,7,IRQ,40,302.5168
2533860,22/09/2021,Category4,101,30001288,7,IRQ,40,302.5168
2533861,22/09/2021,Category4,101,30001285,7,IRQ,40,302.5168
2533862,22/09/2021,Category4,101,30001284,7,IRQ,40,302.5168
2533863,22/09/2021,Category4,101,30001283,7,IRQ,50,378.146
2533864,22/09/2021,Category4,101,30001282,7,IRQ,40,302.5168
2533865,22/09/2021,Category4,101,30001281,7,IRQ,40,302.5168
2533866,22/09/2021,Category8,101,30009007,7,IRQ,100,756.292
2533867,22/09/2021,Category5,101,30011006,7,IRQ,250,2576.4525
2533868,22/09/2021,Category8,101,30009011,7,IRQ,150,2660.337
2533869,22/09/2021,Category4,101,30001312,7,IRQ,20,201.3228
2533870,22/09/2021,Category4,101,30001321,7,IRQ,20,201.3228
2533871,22/09/2021,Category4,101,30001326,7,IRQ,20,201.3228
2533872,22/09/2021,Category4,101,30001311,7,IRQ,700,20505.1
2533873,22/09/2021,Category7,101,30006002,7,IRQ,150,838.845
2533874,22/09/2021,Category7,101,30006004,7,IRQ,700,3914.61
2533875,22/09/2021,Category7,101,30006003,7,IRQ,350,1957.305
2533876,22/09/2021,Category7,102,30006002,23,IRQ,500,2796.15
2533877,22/09/2021,Category7,102,30006004,23,IRQ,1250,6990.375
2533878,22/09/2021,Category7,102,30006003,23,IRQ,2250,12582.675
2533879,22/09/2021,Category7,103,30006023,605,AUS,900,7909.11
2533880,22/09/2021,Category7,103,30006030,605,AUS,100,700.369
2533881,22/09/2021,Category4,104,30001311,7,IRQ,820,24020.26
2533882,22/09/2021,Category7,104,30006037,7,IRQ,200,1155.742
2533883,22/09/2021,Category7,104,30006004,7,IRQ,1300,7269.99
2533884,22/09/2021,Category5,104,30011006,7,IRQ,250,2576.4525
2533885,22/09/2021,Category4,104,30001321,7,IRQ,60,603.9684
2533886,22/09/2021,Category4,104,30001326,7,IRQ,50,503.307
2533887,22/09/2021,Category4,104,30001313,7,IRQ,50,503.307
2533888,22/09/2021,Category4,104,30001316,7,IRQ,50,503.307
2533889,22/09/2021,Category4,104,30001317,7,IRQ,60,603.9684
2533890,29/09/2021,Category4,105,30001310,589,PAK,40,623.64636
2533891,29/09/2021,Category4,105,30001304,589,PAK,35,545.690565
2533892,29/09/2021,Category4,105,30001297,589,PAK,20,247.57542
2533893,29/09/2021,Category4,105,30001300,589,PAK,30,371.36313
2533894,29/09/2021,Category4,105,30001303,589,PAK,20,247.57542
2533895,29/09/2021,Category4,105,30001302,589,PAK,30,371.36313
2533896,29/09/2021,Category4,105,30001346,589,PAK,30,371.36313
2533897,29/09/2021,Category4,105,30001301,589,PAK,30,371.36313
2533898,29/09/2021,Category4,105,30001299,589,PAK,30,371.36313
2533899,29/09/2021,Category4,105,30001357,589,PAK,35,333.42372
2533900,29/09/2021,Category4,105,30001332,589,PAK,35,333.42372
2533901,29/09/2021,Category4,105,30001331,589,PAK,30,285.79176
2533902,29/09/2021,Category4,105,30001330,589,PAK,35,333.42372
